Dropped,Sector,Parameter,Coefficient,Std Error,t-value,P-value,R-squared,Adj R-squared,F-statistic,Prob (F-statistic),RMSE
Utilities_w,Healthcare_w,const,8.738722223517367,11.894661895747042,0.7346759664217033,0.4625368606125039,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Basic Materials_lr,-0.006841734559747327,0.02989632078820951,-0.2288487138004475,0.8189865031707714,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Communication Services_lr,-0.008547979339379641,0.028701580120142806,-0.297822604316501,0.7658385612472924,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Consumer Cyclical_lr,0.00535462242014704,0.04360651773989653,0.1227940844092667,0.9022701587667722,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Consumer Defensive_lr,0.11841565768858112,0.06829985635832937,1.7337614455193502,0.08296041905815867,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Energy_lr,0.014081357658686976,0.01786342817952841,0.7882785721289652,0.43053377861539244,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Financial Services_lr,-0.10274139846901117,0.05553321806777331,-1.8500890465887374,0.06430071638586522,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Healthcare_lr,-0.006032969946817547,0.036918646801100054,-0.16341254270017785,0.870193627978499,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Industrials_lr,0.041830428394783875,0.06605275394205505,0.6332881810117974,0.526545469991084,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Real Estate_lr,0.006828615974775087,0.026511657371057054,0.25757031630281746,0.7967385410405975,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Technology_lr,0.0170527364700444,0.03850369255004695,0.4428857426564821,0.6578483804027933,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,Utilities_lr,-0.03818407476818418,0.04305348535268282,-0.8868985740733947,0.3751335094378232,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
Utilities_w,Healthcare_w,portfolio_value_ln,-0.24897465299581442,0.46130287391318925,-0.5397205763835496,0.5893897475537537,0.13061881974043255,-0.0031321310687315584,0.8483147771774647,0.6013463906116481,1.8202402859685518
